userID	Active Life & Fitness	Arts & Entertainment	Automotive	Bars & Nightlife	Coffee,Tea & Desserts	Drinks & Spirits	Education & Learning	Event Services	Family & Kids	Food & Restaurants	Health & Beauty	Home & Garden	Miscellaneous	Outdoor Activities	Public Services & Community	Shopping & Fashion	Specialty Food & Groceries	Sports & Recreation	Technology & Electronics	Travel & Transportation	Asian
182	0.004166666666666667	0.03333333333333333	0.0	0.15	0.041666666666666664	0.005555555555555555	0.0	0.008333333333333333	0.004166666666666667	0.5902777777777778	0.0	0.0	0.005555555555555555	0.004166666666666667	0.008333333333333333	0.0	0.013888888888888888	0.0	0.0	0.0	0.13055555555555556
183	0.002824858757062147	0.01977401129943503	0.0	0.04971751412429379	0.06497175141242938	0.004519774011299435	0.0	0.007062146892655366	0.0	0.6005649717514123	0.00423728813559322	0.0	0.0	0.002824858757062147	0.008757062146892654	0.00423728813559322	0.012711864406779662	0.0	0.0	0.0	0.2177966101694915
184	0.029411764705882353	0.0392156862745098	0.03676470588235294	0.053921568627450976	0.029411764705882353	0.02303921568627451	0.0	0.045098039215686274	0.0	0.5377450980392157	0.007352941176470588	0.0	0.007352941176470588	0.0	0.014705882352941176	0.057352941176470586	0.0058823529411764705	0.007352941176470588	0.007352941176470588	0.04656862745098039	0.051470588235294115
185	0.0	0.0	0.0	0.04285714285714286	0.10952380952380952	0.0	0.0	0.014285714285714285	0.0	0.7523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.05714285714285714
186	0.0	0.0	0.0	0.109375	0.015625	0.041666666666666664	0.0	0.03125	0.0	0.671875	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.11458333333333333
187	0.0013831258644536651	0.05843706777316735	0.001037344398340249	0.12289073305670817	0.055325034578146616	0.009266943291839557	0.002074688796680498	0.02316735822959889	0.0013831258644536651	0.5116874135546334	0.004149377593360996	0.0	0.0022130013831258644	0.003457814661134163	0.004287690179806362	0.03298755186721992	0.0156984785615491	0.002420470262793914	0.0	0.02143845089903181	0.12669432918395573
188	0.0	0.0672782874617737	0.0061162079510703364	0.12155963302752294	0.05045871559633028	0.011314984709480122	0.0	0.022782874617737002	0.0	0.5870030581039756	0.0	0.0	0.0061162079510703364	0.0022935779816513763	0.012232415902140673	0.02966360856269113	0.021253822629969416	0.0	0.0045871559633027525	0.008409785932721712	0.04892966360856269
189	0.01187888198757764	0.02908902691511387	0.003623188405797101	0.0806159420289855	0.08605072463768117	0.030072463768115943	0.0	0.04611801242236025	0.0	0.500284679089027	0.0	0.003623188405797101	0.007246376811594202	0.015502070393374742	0.008799171842650104	0.06032608695652174	0.0391304347826087	0.006340579710144927	0.0	0.021480331262939956	0.049818840579710144
190	0.0	0.06306306306306306	0.013513513513513514	0.05855855855855856	0.02702702702702703	0.0	0.0	0.013513513513513514	0.0	0.6801801801801802	0.0	0.0	0.0	0.0	0.0	0.013513513513513514	0.04054054054054054	0.0	0.0	0.0	0.09009009009009009
191	0.0	0.028645833333333332	0.0078125	0.041666666666666664	0.03645833333333333	0.013020833333333332	0.0	0.03125	0.0	0.6901041666666666	0.0	0.0	0.0	0.0	0.0078125	0.0078125	0.0234375	0.0	0.0	0.005208333333333333	0.10677083333333333
192	0.0	0.08796296296296297	0.0	0.15046296296296294	0.041666666666666664	0.02175925925925926	0.0	0.005555555555555556	0.0	0.6143518518518518	0.0	0.0	0.0	0.0	0.013888888888888888	0.019444444444444445	0.019444444444444445	0.0	0.0	0.0	0.02546296296296296
193	0.005263157894736842	0.07982456140350877	0.0	0.13903508771929823	0.039473684210526314	0.006578947368421052	0.0	0.008771929824561403	0.0	0.5513157894736842	0.0	0.0	0.0	0.0	0.008771929824561403	0.02631578947368421	0.021929824561403508	0.005263157894736842	0.0	0.0	0.10745614035087718
194	0.020833333333333332	0.0	0.0	0.08506944444444443	0.08680555555555554	0.012152777777777776	0.0	0.01736111111111111	0.0	0.6892361111111112	0.020833333333333332	0.0	0.0	0.0	0.010416666666666666	0.0	0.024305555555555552	0.0	0.0	0.0	0.03298611111111111
195	0.005357142857142857	0.07876984126984127	0.003968253968253968	0.1492063492063492	0.04960317460317461	0.013888888888888886	0.0	0.028769841269841268	0.0	0.5073412698412698	0.011904761904761904	0.0	0.003968253968253968	0.002976190476190476	0.003968253968253968	0.006944444444444443	0.017857142857142856	0.006349206349206349	0.0	0.01488095238095238	0.09424603174603174
196	0.0	0.0	0.007142857142857143	0.1357142857142857	0.0	0.009523809523809523	0.0	0.023809523809523808	0.0	0.6928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13095238095238093
197	0.012178676780446693	0.06527602191319005	0.0029498525073746312	0.08584070796460176	0.035398230088495575	0.013864306784660767	0.0	0.031057732827644333	0.0022123893805309734	0.5618836915297092	0.0	0.0022123893805309734	0.00471976401179941	0.008933839022334597	0.010408765276021914	0.023451327433628318	0.022418879056047197	0.01946902654867257	0.0029498525073746312	0.017783396544458492	0.07699115044247787
198	0.007471264367816092	0.08585796387520525	0.0	0.21005747126436783	0.028530377668308703	0.0028735632183908046	0.0012315270935960591	0.04195402298850574	0.0	0.484995894909688	0.005028735632183907	0.003879310344827586	0.0021551724137931034	0.0033866995073891623	0.0	0.011576354679802957	0.005541871921182265	0.0031609195402298854	0.0	0.05201149425287356	0.050287356321839075
199	0.0	0.041666666666666664	0.009259259259259259	0.07407407407407407	0.027777777777777776	0.0	0.0	0.0	0.0	0.6435185185185186	0.0	0.0	0.009259259259259259	0.0	0.0	0.009259259259259259	0.023148148148148147	0.0	0.0	0.027777777777777776	0.13425925925925924
200	0.006830601092896175	0.06967213114754098	0.014246682279469165	0.09972677595628415	0.030054644808743168	0.024316939890710383	0.0	0.07076502732240436	0.0	0.37053083528493364	0.008782201405152224	0.004098360655737705	0.01834504293520687	0.004098360655737705	0.0	0.09867291178766588	0.052224824355971894	0.01092896174863388	0.008782201405152224	0.06557377049180328	0.04234972677595628
201	0.005952380952380952	0.02976190476190476	0.023809523809523808	0.043154761904761904	0.125	0.010416666666666666	0.0	0.04166666666666667	0.005952380952380952	0.49851190476190477	0.0	0.0	0.005952380952380952	0.005952380952380952	0.01488095238095238	0.038690476190476185	0.038690476190476185	0.0	0.0	0.03273809523809524	0.0788690476190476
202	0.006481481481481481	0.048236331569664906	0.007716049382716049	0.15771604938271602	0.02447089947089947	0.023456790123456788	0.0013227513227513227	0.03888888888888889	0.0	0.48681657848324517	0.006172839506172839	0.0	0.006481481481481481	0.012433862433862434	0.009259259259259259	0.04514991181657848	0.013977072310405644	0.0	0.007716049382716049	0.03888888888888889	0.06481481481481481
203	0.020767195767195767	0.06111111111111111	0.0026455026455026454	0.08756613756613757	0.06481481481481481	0.005952380952380952	0.0	0.024074074074074074	0.0033068783068783067	0.5357142857142857	0.001984126984126984	0.001984126984126984	0.005952380952380952	0.001984126984126984	0.00992063492063492	0.00992063492063492	0.018518518518518517	0.001984126984126984	0.0	0.03267195767195767	0.10912698412698413
204	0.005555555555555556	0.056867283950617284	0.0	0.09799382716049383	0.08950617283950617	0.017283950617283952	0.0	0.03449074074074074	0.0	0.5594907407407407	0.0019290123456790122	0.0	0.0032407407407407406	0.006712962962962963	0.013117283950617285	0.03209876543209877	0.018441358024691358	0.002700617283950617	0.0	0.023533950617283948	0.037037037037037035
205	0.001736111111111111	0.18506944444444443	0.0	0.09357638888888888	0.017708333333333333	0.006076388888888888	0.0	0.11996527777777777	0.0	0.3005208333333333	0.006944444444444444	0.0020833333333333333	0.007291666666666666	0.0	0.0	0.06232638888888889	0.011631944444444445	0.001736111111111111	0.0	0.1390625	0.044270833333333336
206	0.007009345794392523	0.02523364485981308	0.0	0.08411214953271028	0.06697819314641745	0.024922118380062305	0.0	0.035358255451713394	0.0	0.5654205607476636	0.0	0.001869158878504673	0.0	0.0	0.010903426791277258	0.04470404984423676	0.0381619937694704	0.004672897196261682	0.0	0.02912772585669782	0.061526479750778816
207	0.0	0.010416666666666666	0.0	0.010416666666666666	0.05208333333333333	0.00625	0.0	0.0375	0.0	0.5427083333333333	0.0	0.0	0.0	0.0	0.010416666666666666	0.0375	0.03229166666666666	0.0	0.0	0.03125	0.22916666666666666
208	0.014574898785425101	0.10391363022941971	0.0067476383265856945	0.1780701754385965	0.027665317139001347	0.01929824561403509	0.0	0.05620782726045884	0.0010121457489878543	0.41309041835357624	0.009784075573549256	0.0008097165991902835	0.004993252361673414	0.01059379217273954	0.011470985155195682	0.04554655870445344	0.00951417004048583	0.007692307692307692	0.0043859649122807015	0.054385964912280704	0.020242914979757085
209	0.002747252747252747	0.07165750915750915	0.00641025641025641	0.09935897435897437	0.05128205128205128	0.0	0.0	0.020375457875457876	0.0	0.4498626373626374	0.028846153846153848	0.0	0.01282051282051282	0.002747252747252747	0.018772893772893772	0.03365384615384615	0.017628205128205128	0.0	0.0	0.033195970695970696	0.15064102564102563
210	0.009166666666666667	0.205	0.0125	0.1625	0.020833333333333332	0.008333333333333333	0.0	0.075	0.0	0.25708333333333333	0.014583333333333332	0.0	0.0	0.005	0.0125	0.005	0.0	0.004166666666666667	0.0	0.14583333333333331	0.0625
211	0.029409171075837744	0.06335978835978835	0.013117283950617283	0.0625	0.03858024691358025	0.012962962962962963	0.0	0.06999559082892416	0.0023148148148148147	0.430489417989418	0.0038580246913580245	0.007716049382716049	0.012191358024691358	0.013205467372134039	0.005952380952380952	0.075	0.03302469135802469	0.013117283950617283	0.010030864197530864	0.049162257495590826	0.05401234567901234
212	0.0	0.11111111111111109	0.0	0.18452380952380953	0.06746031746031746	0.005952380952380952	0.0	0.05952380952380952	0.0	0.4186507936507936	0.011904761904761904	0.0	0.0	0.0	0.007936507936507936	0.005952380952380952	0.011904761904761904	0.0	0.0	0.07936507936507936	0.03571428571428571
213	0.0	0.12431693989071038	0.0	0.03415300546448087	0.03278688524590164	0.01830601092896175	0.0	0.08251366120218578	0.0	0.4896174863387978	0.004098360655737705	0.0	0.0	0.0	0.0	0.04426229508196722	0.02513661202185792	0.0	0.0	0.09562841530054644	0.04918032786885246
214	0.0	0.046875	0.010416666666666666	0.109375	0.03125	0.015625	0.0	0.026041666666666664	0.0	0.5416666666666666	0.03125	0.0	0.010416666666666666	0.0	0.0	0.010416666666666666	0.010416666666666666	0.0	0.0	0.03125	0.125
215	0.029310344827586206	0.1735632183908046	0.0	0.14051724137931035	0.005747126436781609	0.005747126436781609	0.0	0.10833333333333334	0.0	0.2770114942528736	0.004310344827586207	0.0	0.008620689655172414	0.011494252873563218	0.022988505747126436	0.04454022988505747	0.0	0.029310344827586206	0.0	0.1385057471264368	0.0
216	0.007352941176470588	0.058823529411764705	0.007352941176470588	0.10294117647058823	0.014705882352941176	0.03676470588235294	0.0	0.022058823529411766	0.0	0.5343137254901961	0.004901960784313725	0.0	0.0	0.007352941176470588	0.00980392156862745	0.029411764705882353	0.00980392156862745	0.0	0.0	0.04411764705882353	0.11029411764705882
217	0.011519607843137256	0.02342436974789916	0.0	0.026960784313725488	0.10749299719887954	0.018627450980392157	0.009453781512605041	0.032107843137254906	0.003676470588235294	0.5971988795518207	0.0	0.008578431372549019	0.004901960784313725	0.013620448179271709	0.014705882352941176	0.038375350140056025	0.032983193277310925	0.003676470588235294	0.0	0.023284313725490197	0.029411764705882353
218	0.0	0.013565891472868215	0.011627906976744186	0.09689922480620156	0.02713178294573643	0.007751937984496124	0.0	0.029069767441860465	0.005813953488372093	0.5484496124031008	0.011627906976744186	0.011627906976744186	0.011627906976744186	0.0	0.03488372093023256	0.09302325581395349	0.01937984496124031	0.0	0.011627906976744186	0.023255813953488372	0.04263565891472868
219	0.014553990610328638	0.04037558685446009	0.0	0.05164319248826291	0.09154929577464789	0.004694835680751174	0.0	0.023474178403755867	0.0	0.535680751173709	0.0	0.0	0.0	0.012206572769953052	0.011737089201877934	0.014553990610328638	0.018779342723004695	0.016431924882629106	0.0	0.018779342723004695	0.1455399061032864
220	0.014728682170542635	0.02635658914728682	0.0	0.09909560723514212	0.10012919896640826	0.009689922480620155	0.0	0.025193798449612403	0.001937984496124031	0.5315245478036176	0.0012919896640826872	0.001937984496124031	0.0	0.009302325581395349	0.0025839793281653744	0.024806201550387597	0.005167958656330749	0.005426356589147287	0.0	0.020025839793281656	0.12080103359173128
221	0.0078125	0.09895833333333333	0.0	0.05208333333333333	0.010416666666666666	0.0	0.0	0.1015625	0.0	0.4869791666666667	0.0	0.0	0.0078125	0.0078125	0.010416666666666666	0.0	0.0	0.0	0.0	0.15364583333333331	0.0625
222	0.014427860696517414	0.06915422885572138	0.0	0.1404228855721393	0.0907960199004975	0.013930348258706468	0.0	0.022014925373134327	0.0	0.46741293532338307	0.0012437810945273632	0.0	0.005597014925373134	0.01517412935323383	0.0024875621890547263	0.032835820895522394	0.028233830845771142	0.011069651741293533	0.0037313432835820895	0.029228855721393034	0.05223880597014925
223	0.018803418803418806	0.07934472934472935	0.0	0.11253561253561253	0.09472934472934473	0.015242165242165241	0.0	0.016666666666666666	0.0028490028490028487	0.48062678062678066	0.008547008547008548	0.0	0.00641025641025641	0.018803418803418806	0.0028490028490028487	0.019088319088319088	0.028774928774928776	0.007122507122507122	0.0	0.014245014245014244	0.07336182336182337
224	0.011363636363636364	0.1875	0.0	0.09090909090909091	0.011363636363636364	0.005681818181818182	0.0	0.10037878787878786	0.0	0.32575757575757575	0.0	0.0	0.0	0.007575757575757575	0.011363636363636364	0.028409090909090908	0.017045454545454544	0.011363636363636364	0.0	0.16856060606060605	0.022727272727272728
225	0.03044692737430168	0.08966480446927375	0.0026602819898909284	0.12067039106145253	0.024208566108007448	0.008379888268156424	0.002793296089385475	0.05875232774674115	0.0	0.44409417398244216	0.009643522213354617	0.00111731843575419	0.0068502261239691414	0.0074487895716946	0.012104283054003724	0.05033253524873636	0.011971268954509178	0.009497206703910615	0.0007980845969672785	0.0643389199255121	0.04422718808193668
226	0.0	0.06481481481481481	0.0	0.19973544973544974	0.03439153439153439	0.01984126984126984	0.0	0.005291005291005291	0.0	0.46296296296296297	0.0	0.0	0.0	0.0	0.013227513227513227	0.027777777777777776	0.015873015873015872	0.0	0.0	0.02513227513227513	0.13095238095238096
227	0.0	0.01694915254237288	0.0	0.03248587570621469	0.13559322033898305	0.018361581920903952	0.0	0.00847457627118644	0.0	0.5550847457627118	0.01694915254237288	0.0	0.0	0.0	0.005649717514124294	0.0	0.031073446327683614	0.0	0.0	0.01694915254237288	0.16242937853107345
228	0.009523809523809523	0.0032142857142857142	0.01173469387755102	0.04404761904761905	0.09464285714285714	0.004166666666666666	0.0	0.022857142857142857	0.0017857142857142857	0.5345918367346939	0.008758503401360545	0.0017857142857142857	0.008163265306122448	0.0023809523809523807	0.009761904761904762	0.018877551020408164	0.03280612244897959	0.0023809523809523807	0.003401360544217687	0.009523809523809523	0.17559523809523808
229	0.012913907284768211	0.09569536423841059	0.008120466729738254	0.04470198675496689	0.017660044150110375	0.00706401766004415	0.0	0.05529801324503311	0.0033112582781456954	0.44012929675181334	0.007568590350047304	0.003863134657836644	0.013639230526647743	0.012693156732891831	0.012693156732891831	0.09465468306527909	0.03008514664143803	0.012362030905077263	0.000946073793755913	0.0509933774834437	0.07560706401766004
230	0.0059139784946236566	0.09059139784946237	0.018817204301075266	0.1	0.024731182795698924	0.017204301075268817	0.0	0.0696236559139785	0.0	0.37311827956989246	0.007258064516129033	0.0	0.018817204301075266	0.0	0.005376344086021505	0.03602150537634409	0.020430107526881718	0.01129032258064516	0.0	0.06854838709677419	0.132258064516129
231	0.018229166666666664	0.08333333333333333	0.0	0.21354166666666666	0.0	0.018229166666666664	0.0	0.03645833333333333	0.0	0.34635416666666663	0.0078125	0.0078125	0.0	0.010416666666666666	0.0	0.03125	0.010416666666666666	0.010416666666666666	0.0	0.09895833333333333	0.10677083333333333
232	0.016025641025641024	0.23301282051282052	0.014423076923076924	0.0375	0.028846153846153848	0.00641025641025641	0.009615384615384616	0.07756410256410257	0.0	0.2907051282051282	0.004807692307692308	0.004807692307692308	0.0	0.016025641025641024	0.028846153846153848	0.044871794871794865	0.009615384615384616	0.016025641025641024	0.004807692307692308	0.1560897435897436	0.0
233	0.0	0.0618421052631579	0.0	0.07675438596491228	0.043859649122807015	0.013596491228070174	0.0	0.04429824561403509	0.0	0.6320175438596491	0.0	0.002631578947368421	0.002631578947368421	0.006578947368421052	0.013157894736842105	0.005263157894736842	0.020175438596491225	0.0	0.0	0.028947368421052635	0.04824561403508772
234	0.03108974358974359	0.17916666666666667	0.0	0.22403846153846155	0.00641025641025641	0.02403846153846154	0.0	0.055769230769230765	0.0	0.37243589743589745	0.0	0.0	0.0	0.022435897435897433	0.0	0.014423076923076924	0.004807692307692308	0.016025641025641024	0.0	0.04935897435897436	0.0
235	0.005859375	0.06145833333333333	0.0	0.134375	0.0234375	0.018880208333333332	0.0	0.05364583333333333	0.0	0.5484375	0.005859375	0.0	0.0	0.0	0.0026041666666666665	0.029296875	0.009114583333333332	0.0078125	0.0	0.054296875	0.044921875
236	0.0	0.01909722222222222	0.0	0.11631944444444443	0.027777777777777776	0.024305555555555552	0.0	0.06770833333333333	0.0	0.5729166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.01736111111111111	0.0	0.0	0.01909722222222222	0.13541666666666666
237	0.0047619047619047615	0.024404761904761905	0.0023809523809523807	0.11547619047619048	0.060119047619047614	0.013928571428571429	0.0	0.022857142857142857	0.0011904761904761904	0.6026190476190476	0.0	0.0	0.003571428571428571	0.0035714285714285713	0.0011904761904761904	0.014523809523809522	0.024047619047619047	0.0	0.0	0.0	0.10535714285714286
238	0.0	0.028645833333333332	0.0	0.13541666666666666	0.020833333333333332	0.026041666666666664	0.0	0.020833333333333332	0.0	0.6822916666666666	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.010416666666666666	0.0	0.0	0.0	0.06510416666666666
239	0.0	0.11931818181818182	0.011363636363636364	0.16666666666666666	0.0303030303030303	0.007575757575757575	0.0	0.06628787878787878	0.0	0.4526515151515152	0.0	0.0	0.011363636363636364	0.0	0.0	0.022727272727272728	0.007575757575757575	0.0	0.0	0.09280303030303029	0.011363636363636364
240	0.0	0.09722222222222222	0.0	0.07716049382716049	0.08024691358024691	0.018518518518518517	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.006172839506172839	0.0	0.0	0.0	0.13734567901234568
241	0.00967741935483871	0.07150537634408602	0.001152073732718894	0.13266129032258064	0.07392473118279569	0.01747311827956989	0.0	0.022446236559139784	0.0	0.5206413210445469	0.005184331797235022	0.0	0.001152073732718894	0.0	0.0	0.06634024577572965	0.0038402457757296467	0.008064516129032258	0.001152073732718894	0.01639784946236559	0.04838709677419355
242	0.0	0.0	0.00625	0.14583333333333331	0.0	0.00625	0.0	0.0	0.0	0.5583333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2833333333333333
243	0.0	0.0	0.0	0.08333333333333333	0.023255813953488372	0.02131782945736434	0.0	0.01937984496124031	0.0	0.622093023255814	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.007751937984496124	0.0	0.0	0.0	0.19961240310077522
244	0.0	0.00847457627118644	0.00423728813559322	0.13559322033898305	0.03954802259887005	0.009887005649717513	0.0	0.011299435028248588	0.0	0.7005649717514125	0.0	0.0	0.0	0.0	0.005649717514124294	0.0	0.011299435028248588	0.0	0.0	0.0	0.07344632768361581
245	0.03225806451612903	0.06908602150537634	0.007680491551459293	0.13306451612903225	0.03225806451612903	0.022849462365591395	0.0	0.02338709677419355	0.0	0.44854070660522277	0.042626728110599074	0.008602150537634409	0.021121351766513058	0.0	0.005376344086021505	0.06735791090629799	0.026497695852534562	0.0	0.002304147465437788	0.007258064516129033	0.04973118279569892
246	0.01126126126126126	0.0990990990990991	0.0	0.25900900900900903	0.03153153153153153	0.02702702702702703	0.0	0.06306306306306306	0.0	0.33333333333333337	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.006756756756756757	0.0	0.036036036036036036	0.02702702702702703	0.0045045045045045045	0.0	0.07207207207207207	0.009009009009009009
247	0.02142857142857143	0.06369047619047619	0.0	0.20297619047619048	0.03273809523809524	0.011904761904761904	0.0	0.039880952380952385	0.0	0.5044642857142857	0.004464285714285714	0.008035714285714287	0.0	0.017857142857142856	0.0	0.027380952380952377	0.008928571428571428	0.010416666666666666	0.0	0.039880952380952385	0.005952380952380952
248	0.0	0.041666666666666664	0.0	0.16477272727272727	0.041666666666666664	0.026515151515151512	0.0	0.007575757575757575	0.0	0.5587121212121212	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.007575757575757575	0.0	0.0	0.007575757575757575	0.1212121212121212
249	0.0078125	0.018229166666666664	0.0	0.19921875	0.026041666666666664	0.010416666666666666	0.0	0.026041666666666664	0.0	0.65625	0.0	0.0	0.00390625	0.00390625	0.0	0.01953125	0.0078125	0.00390625	0.0	0.00390625	0.013020833333333332
250	0.0	0.08333333333333333	0.0	0.20833333333333334	0.0	0.0	0.0	0.078125	0.0	0.515625	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.057291666666666664	0.046875
251	0.017857142857142856	0.09988839285714286	0.0	0.12239583333333333	0.04817708333333333	0.013020833333333332	0.0	0.041294642857142856	0.0026041666666666665	0.46577380952380953	0.0026041666666666665	0.0	0.0026041666666666665	0.01134672619047619	0.020461309523809524	0.05078125	0.015625	0.005208333333333333	0.0	0.02306547619047619	0.057291666666666664
252	0.015725806451612902	0.04059139784946236	0.0	0.1431451612903226	0.07862903225806452	0.016801075268817203	0.0	0.01747311827956989	0.0013440860215053762	0.5647849462365592	0.0	0.0	0.0033602150537634405	0.008333333333333333	0.005376344086021505	0.00564516129032258	0.014784946236559139	0.0026881720430107525	0.0	0.008064516129032258	0.07325268817204302
253	0.01119221411192214	0.046472019464720196	0.0	0.13795620437956202	0.0681265206812652	0.012408759124087591	0.0	0.015450121654501216	0.0	0.58661800486618	0.0072992700729927005	0.0	0.0	0.00608272506082725	0.0051094890510948905	0.0	0.019464720194647202	0.0036496350364963502	0.0	0.0014598540145985403	0.07871046228710463
254	0.0	0.0130718954248366	0.0	0.18627450980392157	0.02287581699346405	0.03594771241830065	0.0	0.0130718954248366	0.0	0.5849673202614379	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359477124183	0.0	0.0	0.0130718954248366	0.1241830065359477
255	0.004166666666666667	0.08208333333333333	0.0	0.1925	0.025	0.008333333333333333	0.0	0.05708333333333333	0.0	0.5383333333333333	0.010416666666666666	0.0	0.0	0.0	0.0	0.0125	0.0	0.010416666666666666	0.0	0.05083333333333333	0.008333333333333333
256	0.0	0.047619047619047616	0.013605442176870748	0.16428571428571428	0.04285714285714286	0.02619047619047619	0.0	0.009523809523809523	0.0	0.5207482993197279	0.004081632653061224	0.0	0.013605442176870748	0.0	0.0	0.013605442176870748	0.03741496598639456	0.0	0.004081632653061224	0.019047619047619046	0.08333333333333333
257	0.0	0.009523809523809523	0.007142857142857143	0.09285714285714286	0.08095238095238094	0.009523809523809523	0.0	0.009523809523809523	0.0	0.6738095238095237	0.0	0.0	0.0	0.0	0.009523809523809523	0.0	0.009523809523809523	0.0	0.0	0.0	0.09761904761904762
258	0.008578431372549019	0.024509803921568624	0.0	0.19607843137254902	0.04779411764705882	0.022058823529411766	0.0	0.026960784313725488	0.0	0.5539215686274509	0.0	0.0	0.0	0.004901960784313725	0.007352941176470588	0.0	0.00980392156862745	0.003676470588235294	0.0	0.0	0.09436274509803921
259	0.007575757575757575	0.053030303030303025	0.0	0.0890151515151515	0.0303030303030303	0.020833333333333332	0.0	0.026515151515151512	0.0	0.6193181818181818	0.0	0.0	0.0	0.007575757575757575	0.011363636363636364	0.0	0.007575757575757575	0.0	0.0	0.01515151515151515	0.11174242424242425
260	0.0	0.2421875	0.0	0.13802083333333334	0.03125	0.010416666666666666	0.0	0.028645833333333332	0.0	0.3802083333333333	0.0	0.0	0.0	0.0	0.0	0.046875	0.015625	0.0	0.0	0.05989583333333333	0.046875
261	0.0078125	0.028645833333333332	0.0	0.16536458333333334	0.07552083333333333	0.029947916666666664	0.0	0.026041666666666664	0.0	0.55859375	0.0	0.0	0.0	0.0	0.0078125	0.005208333333333333	0.018229166666666664	0.0078125	0.0	0.010416666666666666	0.05859375
262	0.0	0.13974358974358975	0.00641025641025641	0.14316239316239315	0.01282051282051282	0.013675213675213675	0.0	0.054273504273504275	0.0	0.4666666666666667	0.0	0.005128205128205128	0.005128205128205128	0.0	0.0	0.035897435897435895	0.017948717948717947	0.0	0.0	0.045726495726495724	0.05341880341880341
263	0.008333333333333333	0.0	0.0	0.13333333333333333	0.0375	0.008333333333333333	0.0	0.0125	0.008333333333333333	0.6666666666666667	0.0	0.0	0.0	0.008333333333333333	0.0	0.0	0.008333333333333333	0.0	0.0	0.0	0.10833333333333332
264	0.01513157894736842	0.13574561403508772	0.0	0.1949561403508772	0.039473684210526314	0.007017543859649123	0.0	0.019078947368421053	0.0	0.4285087719298246	0.0	0.0	0.003289473684210526	0.023464912280701754	0.009210526315789473	0.010307017543859648	0.010964912280701754	0.0043859649122807015	0.0	0.014692982456140351	0.08377192982456141
265	0.0042763157894736845	0.07872807017543859	0.0021929824561403508	0.1744517543859649	0.049342105263157895	0.03519736842105263	0.0	0.020833333333333332	0.001644736842105263	0.4799342105263158	0.001644736842105263	0.001644736842105263	0.0035087719298245615	0.003289473684210526	0.015350877192982454	0.04287280701754386	0.026425438596491227	0.0059210526315789476	0.003289473684210526	0.020942982456140354	0.02850877192982456
266	0.0	0.03666666666666667	0.0	0.14377777777777778	0.06444444444444444	0.006	0.0	0.013333333333333334	0.0	0.49711111111111106	0.006666666666666667	0.0044444444444444444	0.008888888888888889	0.0	0.002666666666666667	0.01111111111111111	0.0	0.0	0.0	0.0044444444444444444	0.20044444444444445
267	0.0	0.020833333333333332	0.0	0.19166666666666668	0.1125	0.008333333333333333	0.0	0.04583333333333333	0.0	0.5041666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11666666666666665
268	0.0	0.03865461847389558	0.0	0.08985943775100401	0.048694779116465865	0.011546184738955823	0.0	0.038152610441767064	0.0	0.570281124497992	0.0	0.0	0.0030120481927710845	0.0	0.0050200803212851405	0.022590361445783132	0.024096385542168676	0.0	0.0	0.008032128514056224	0.14006024096385541
269	0.012820512820512822	0.15787545787545787	0.005494505494505495	0.11758241758241758	0.0347985347985348	0.019597069597069597	0.0	0.09102564102564102	0.0	0.36886446886446883	0.0027472527472527475	0.0	0.004945054945054945	0.0	0.009157509157509156	0.0489010989010989	0.005860805860805861	0.010073260073260072	0.0027472527472527475	0.08278388278388278	0.024725274725274724
270	0.021607782898105478	0.08891449052739375	0.002688172043010753	0.06218637992831541	0.09203789042498721	0.04516129032258065	0.0015360983102918587	0.034869431643625194	0.0035842293906810036	0.5064772145417307	0.0	0.002688172043010753	0.0	0.020993343573988736	0.01228878648233487	0.02250384024577573	0.003686635944700461	0.01111111111111111	0.002688172043010753	0.03809523809523809	0.026881720430107527
271	0.0	0.0528052805280528	0.0049504950495049506	0.1707920792079208	0.027227722772277228	0.017326732673267328	0.0	0.0231023102310231	0.0	0.5470297029702971	0.009900990099009901	0.0	0.0	0.0024752475247524753	0.0	0.007425742574257425	0.02805280528052805	0.0033003300330033	0.0	0.0165016501650165	0.0891089108910891
