user_id	Age	Gender	Occupation	ZipCode	userID	Occupation_Code
860	70	F	retired	48322	860	13
861	38	F	student	14085	866	10
862	25	M	executive	13820	856	7
863	17	M	student	60089	859	10
864	27	M	programmer	63021	862	12
865	25	M	artist	11231	863	2
866	45	M	other	60302	872	0
867	24	M	scientist	92507	865	15
868	21	M	programmer	55303	864	12
869	30	M	student	10025	877	10
870	22	M	student	65203	867	10
871	31	M	executive	44648	868	7
872	19	F	student	74078	871	10
873	48	F	administrator	33763	874	3
874	36	M	scientist	37076	886	15
875	24	F	student	35802	869	10
876	41	M	other	20902	870	0
877	30	M	other	77504	873	0
878	50	F	educator	98027	876	1
879	33	F	administrator	55337	879	3
880	13	M	student	83702	875	10
881	39	M	marketing	43017	878	14
882	35	M	engineer	40503	881	17
883	49	M	librarian	50266	880	1
884	44	M	engineer	55337	882	17
885	30	F	other	95316	884	0
886	20	M	student	61820	883	10
887	14	F	student	27249	890	10
888	41	M	scientist	17036	932	15
889	24	M	technician	78704	885	17
890	32	M	student	97301	888	10
891	51	F	administrator	03062	891	3
892	36	M	other	45243	887	0
893	25	M	student	95823	889	10
894	47	M	educator	74075	892	1
895	31	F	librarian	32301	903	1
896	28	M	writer	91505	893	20
897	30	M	other	33484	894	0
898	23	M	homemaker	61755	902	9
899	32	M	other	55116	896	0
900	60	M	retired	18505	905	13
901	38	M	executive	L1V3W	895	7
902	45	F	artist	97203	901	2
903	28	M	educator	20850	897	1
904	17	F	student	61073	898	10
905	27	M	other	30350	900	0
906	45	M	librarian	70124	904	1
907	25	F	other	80526	899	0
908	44	F	librarian	68504	906	1
909	50	F	educator	53171	926	1
910	28	M	healthcare	29301	914	6
911	37	F	writer	53210	908	20
912	51	M	other	06512	909	0
913	27	M	student	76201	915	10
914	44	F	other	08105	910	0
915	50	M	entertainment	60614	916	2
916	27	M	engineer	N2L5N	907	17
917	22	F	student	20006	924	10
918	40	M	scientist	70116	911	15
919	25	M	other	14216	912	0
920	30	F	artist	90008	941	2
921	20	F	student	98801	913	10
922	29	F	administrator	21114	917	3
923	21	M	student	E2E3R	918	10
924	29	M	other	11753	921	0
925	18	F	salesman	49036	933	14
926	49	M	entertainment	01701	936	2
927	23	M	programmer	55428	920	12
928	21	M	student	55408	919	10
929	44	M	scientist	53711	922	15
930	28	F	scientist	07310	940	15
931	60	M	educator	33556	923	1
932	58	M	educator	06437	925	1
933	28	M	student	48105	928	10
934	61	M	engineer	22902	927	17
935	42	M	doctor	66221	929	6
936	24	M	other	32789	939	0
937	48	M	educator	98072	935	1
938	38	F	technician	55038	930	17
939	26	F	student	33319	938	10
940	32	M	administrator	02215	931	3
941	20	M	student	97229	942	10
942	48	F	librarian	78209	934	1
943	22	M	student	77841	937	10
