264	954	4	877892430
117	68	5	882150644
339	145	4	876407252
268	645	5	884968415
446	29	3	875264355
100	651	4	891450575
413	941	2	879646036
479	994	4	884042206
429	280	2	880585133
516	1286	1	884637914
496	485	3	883865268
478	703	3	879874449
6	378	3	881170252
466	24	4	889827881
442	1178	3	882377479
58	860	5	882399156
489	220	3	888632888
151	34	5	880134913
377	277	5	880870205
45	958	4	879572795
378	568	5	875946830
16	257	4	879270677
327	802	5	880575277
378	273	4	875946830
491	216	4	878759659
184	357	5	889179131
413	386	3	879648761
100	262	4	891447002
233	565	1	880485290
368	885	4	875236281
496	11	2	884527433
238	710	5	884584271
375	742	3	885481179
440	241	5	878856457
531	24	3	879617663
194	332	2	875245100
418	260	5	879435722
516	29	4	884634877
448	29	3	877561411
450	10	4	879109733
121	578	4	878104569
76	267	4	875270616
3	321	4	880605458
457	450	3	879563435
97	144	1	886434241
337	175	5	891446843
530	60	2	882901971
421	361	4	882386006
75	668	3	888425981
341	95	3	884901497
8	112	3	886323006
520	597	4	885170516
132	31	5	891439130
151	416	3	880134595
402	1024	1	885546069
532	101	5	882359065
458	51	3	882910722
71	136	3	878970953
38	49	5	891351082
48	222	3	886272086
396	365	2	891032662
153	231	3	874787449
378	133	3	875946055
33	273	3	884239655
509	529	4	885062636
479	462	3	883444884
511	307	3	883703495
19	377	3	892335739
447	216	3	888267590
148	11	3	892039611
15	941	4	879466088
478	549	3	879874970
100	1076	1	891451889
214	118	5	875384591
52	50	4	888204802
436	645	4	877844248
194	357	4	875244125
516	694	4	884636980
117	407	5	882164259
11	577	4	877532419
7	49	4	891628122
47	320	5	882827020
471	434	4	889398528
129	349	4	879542527
379	655	4	886479575
165	357	5	891436543
212	742	3	879949394
384	8	2	880165881
402	738	1	885546379
433	1038	3	886724453
468	260	5	879524062
527	432	4	879456289
331	604	5	891268491
413	498	3	879647140
504	175	2	875463906
521	390	5	886101994
283	1257	4	880853775
17	365	3	879539305
390	851	3	880887152
325	289	4	891544049
409	431	5	893212623
308	1140	1	891479228
229	346	3	888550065
35	1067	2	878963085
430	580	4	879444787
35	1300	1	878962496
103	361	5	878955501
432	289	4	877225174
457	408	4	879563435
470	175	2	883365634
51	56	3	885852529
63	232	4	893265893
402	791	1	885549464
433	764	5	886724940
98	233	2	884029543
474	184	3	891207605
264	999	3	877892017
60	662	4	883327664
207	89	4	880148664
437	783	5	883388576
402	1275	1	885548785
2	179	5	878886480
184	410	5	889181093
68	14	1	888907499
503	140	3	889965997
482	858	4	879969345
131	898	4	877719454
110	29	4	875309430
496	857	2	883876904
464	432	4	883531380
516	125	4	884637314
443	187	2	879786985
450	45	3	879109881
450	913	3	879112561
38	1051	4	892132145
315	347	5	876546866
489	352	4	888637147
120	68	4	879455939
90	458	5	885873159
128	102	5	879454845
54	22	4	879875734
129	329	5	879542286
116	31	5	875216507
531	289	2	879617123
342	373	1	874950463
48	103	5	886272118
181	172	4	880578388
447	496	3	888266991
52	57	5	888204465
409	822	4	886318740
434	78	4	881002345
428	95	4	884130584
470	98	4	883365684
491	309	4	879309993
23	44	5	887737334
531	961	3	879617931
116	739	4	876252041
387	267	4	887744419
37	285	4	874791695
377	483	4	887670073
477	29	4	891195687
530	766	3	887032538
11	432	5	877532131
20	407	4	874781698
455	9	5	886397679
465	937	1	877385954
340	499	4	884899346
444	641	3	882893859
442	906	5	882469061
392	17	3	875655841
531	58	3	879619224
497	1194	2	883702945
432	297	4	877226164
65	453	3	875813224
384	552	3	880614316
184	679	5	889179808
195	52	3	889655360
46	549	4	885678840
421	297	5	882386424
75	1013	1	889231898
499	60	5	887831273
468	188	5	879525373
408	117	2	879969027
173	113	4	880130951
353	209	3	891495510
7	252	4	891627815
85	686	3	884205317
435	178	5	879868423
527	469	3	879456289
83	602	3	885848559
376	937	4	892697574
131	91	5	877719333
463	375	5	875982096
450	851	4	879111937
398	710	5	891273683
41	315	2	884140750
447	130	5	888007255
384	55	2	880089211
479	191	4	883445859
454	367	4	881373794
387	7	4	887746916
150	653	4	879872066
409	268	3	892439224
333	273	5	891033653
144	157	5	874953892
453	731	5	882553112
96	991	2	879791471
68	702	1	888907210
116	625	4	876251160
336	230	5	884991544
445	911	3	879012773
333	253	2	891035524
467	488	3	887916330
486	252	5	891447913
177	98	4	891732335
530	89	4	887721848
533	209	4	885682400
210	66	4	884051921
23	558	4	887737084
327	245	3	880575277
390	1179	3	880889741
421	287	3	882385399
71	817	3	878973568
336	321	5	884990703
210	40	2	884051610
192	1141	2	886309958
96	662	4	879962517
243	257	4	879460027
379	311	3	886480446
94	200	4	890687353
379	158	4	886481105
527	784	4	879456312
350	757	3	891269464
76	79	5	888398669
496	24	4	883865021
151	810	4	880134966
387	773	3	889731088
476	342	4	879461447
499	686	3	887831790
528	184	2	891040688
384	29	4	879991081
248	174	5	891016193
479	162	3	884025080
39	78	5	877888943
37	324	4	874791894
52	242	5	888203095
162	649	3	889908207
248	194	2	891030261
442	583	4	882396050
87	472	3	886988750
407	274	4	883790400
463	550	4	875983427
119	65	4	892676339
325	374	2	891547283
238	23	5	884585274
516	57	4	884635358
131	113	5	877722736
100	486	4	891449406
100	299	3	891447216
136	454	3	884067638
376	659	5	892697869
80	66	5	891384423
103	136	3	878870904
350	139	3	891269077
142	289	3	891375629
35	1293	1	878961668
207	454	5	882476363
479	404	3	883531507
28	179	4	876862077
61	609	3	883697459
192	395	4	888311676
472	654	5	878157299
116	880	4	875802211
529	1293	5	883250102
431	1254	3	887771924
501	355	1	874862229
130	298	1	891898613
522	207	5	893119438
391	686	3	877399780
19	56	3	892079288
162	205	3	889910418
223	204	4	878945466
30	337	4	882076936
30	181	2	882074408
423	187	5	879701326
18	957	1	874835242
149	362	3	877488902
491	18	3	879362178
454	701	3	881375155
64	57	3	879988587
454	689	2	881375127
530	98	4	887032063
45	239	5	879572210
96	15	3	879794359
516	359	5	884634646
43	484	1	884924710
530	228	2	887032451
20	1215	1	892564442
423	419	2	879701127
430	160	4	879442227
136	710	4	884063469
526	645	5	892660728
522	820	2	888630531
117	79	5	882164955
87	448	3	886988536
90	345	4	891721615
392	880	3	875717020
183	200	3	881259495
476	580	4	879462062
142	635	1	891375068
527	566	4	879456030
15	121	5	879484327
339	76	4	876407340
114	632	4	880129595
104	849	3	891389037
22	1056	4	878192721
405	14	3	876344410
182	490	5	889739460
461	1122	2	875302155
91	674	2	879968858
75	236	5	878082781
24	473	3	888954552
453	285	4	882549180
85	402	3	884206330
412	650	4	892845926
309	60	4	884748277
471	82	2	889398645
534	469	3	886031438
254	578	5	891699345
491	182	3	879310762
402	748	2	885547953
117	627	4	882165328
67	27	3	886475004
504	489	4	885180864
81	244	5	880235120
27	392	3	875747854
311	323	4	887819860
531	109	2	879618613
476	881	5	879460844
308	430	4	891479312
313	161	4	885045528
494	507	5	885599498
9	685	4	883601203
9	757	4	883601459
165	645	3	891434733
75	198	5	880869018
175	314	4	874951858
442	543	4	882377861
13	707	3	887730532
80	623	5	891384997
531	129	5	879617746
58	826	3	882140848
366	392	3	880392717
41	432	4	884113490
391	213	5	877399745
118	554	4	878542845
102	221	3	879453658
75	1191	2	891209189
530	117	3	890659336
499	172	4	887840681
333	57	3	891033602
188	235	3	880496822
309	156	4	884749255
508	24	4	888589126
167	175	2	888442461
462	812	5	890284231
480	153	4	887644085
80	380	4	891382267
409	168	3	886319106
343	345	4	881654846
43	166	3	884920949
8	289	4	886307828
484	848	2	875428570
76	10	5	875270932
329	216	4	877757601
484	668	1	875427993
369	972	3	880334329
300	274	2	878738910
19	5	4	892317967
226	125	5	884365519
15	742	5	879466088
269	605	3	889237247
175	1010	1	874951483
496	56	3	883875092
318	982	5	888360508
23	295	3	887737484
65	197	2	875907180
25	317	2	892431953
335	226	5	875319967
338	339	3	890758051
316	574	3	891543129
284	305	4	880415918
409	73	5	893213103
369	127	3	880333516
448	153	4	877552641
33	102	5	884239712
17	357	3	879521396
58	26	5	882140104
365	256	4	879434937
15	1154	3	879467706
186	808	2	879217913
95	478	4	878769949
95	406	2	884714249
26	34	3	888803537
530	662	3	879192278
325	397	1	891547612
239	845	3	885110849
140	568	5	892668130
352	380	4	880353584
8	583	4	886323406
226	240	5	884365104
404	723	4	882480836
82	490	4	883263374
88	1029	2	884794758
70	783	4	881059714
534	62	3	886031720
181	422	4	880578038
500	112	3	889334096
63	693	3	893265657
491	454	5	879310730
531	71	4	879617613
499	640	4	887832741
342	161	5	874947609
15	242	4	879467260
491	79	3	879362071
38	586	4	891352692
415	60	3	891357271
175	403	4	874951054
428	731	4	884132146
491	232	2	879309993
454	299	3	881373506
100	81	4	891447815
496	124	3	883865374
364	114	3	877099016
384	174	5	879991535
405	298	4	876348681
530	350	4	880402784
35	534	1	878963205
80	843	5	891383561
214	539	5	875384751
530	623	4	888845036
440	83	3	878854954
527	189	5	879456132
428	85	2	887509306
404	242	4	879539883
463	60	5	875977682
532	17	4	882318394
504	441	4	875462826
486	604	5	891366606
402	675	1	885548877
150	125	4	879872066
37	926	3	874791932
47	261	4	882823353
76	474	5	875272010
447	333	2	888266785
135	1001	5	882157581
120	1	4	879455049
181	1025	4	880583308
81	231	4	880244446
111	416	3	875635947
434	338	3	880143695
278	273	5	885016990
311	906	3	887747134
25	552	3	892434217
535	336	4	877808361
138	549	5	879518528
427	1235	3	892241236
505	619	4	883767361
190	235	5	890595900
423	993	5	879701253
428	443	3	884132184
382	866	4	886438540
428	541	2	884133509
38	441	3	891352749
377	1047	1	879440986
209	72	4	891271308
402	896	1	885547407
409	394	3	886316797
423	243	5	879701253
512	133	3	876822923
455	641	2	886396958
335	858	4	875318267
516	174	4	884634533
12	490	4	884129029
52	471	4	888205615
522	940	4	886364825
162	231	3	889909934
499	135	3	887832643
499	986	4	887911854
534	1156	3	886031678
248	258	5	891013620
169	306	3	888104659
128	725	4	879454939
184	480	1	889178616
76	622	3	885557660
36	157	3	891295099
54	906	5	879876524
248	433	2	891030334
457	350	4	879563506
335	267	3	874984661
410	184	3	889679761
416	58	4	875129882
501	33	4	874873944
447	847	4	881958362
491	338	4	879362382
392	947	2	875736199
75	1276	4	875313406
50	812	5	890618729
311	662	4	887822711
506	269	5	890004879
20	645	5	874774286
68	1	4	888904092
319	17	3	891656639
441	686	5	879958705
413	217	5	879647604
18	1170	3	874835279
22	757	4	877880852
77	144	3	882826593
477	177	3	882079980
531	891	4	879617931
442	160	3	882396928
409	1299	4	893214332
402	416	1	885547408
461	100	5	875292134
429	1319	1	880585865
8	39	3	886324058
417	31	4	878738186
394	334	3	882351626
446	596	2	875562846
127	254	4	880308038
495	653	5	891189306
478	1320	4	879874663
379	305	4	886480970
114	310	3	880132188
335	101	2	875319681
404	292	1	879445735
127	402	4	880306951
169	544	5	888105548
65	239	4	875653519
410	706	1	889680018
462	311	4	890284766
374	650	3	880524860
447	315	2	888267643
503	144	5	889964809
41	57	4	884112901
437	266	3	883388576
162	59	4	889907771
311	797	2	887744241
23	1079	3	887738268
224	668	4	875072087
139	650	5	877665324
238	189	2	884584735
468	1321	5	879524177
223	641	5	878945788
67	1225	3	886473929
493	1313	3	881959103
444	532	4	882893737
18	610	4	874833841
114	284	3	880130713
279	36	3	883498728
38	172	5	891353325
116	851	4	875801801
68	388	3	888905252
96	771	2	879791216
342	60	2	886273342
62	1009	1	891549975
484	387	2	875427812
17	500	4	879535704
388	331	4	891037634
447	66	4	881960173
447	994	2	888267387
115	638	4	891386369
147	24	4	875154310
277	95	1	888602808
405	696	3	876348639
468	321	4	879524178
70	660	3	878184812
442	216	4	882371645
483	745	5	884132246
12	217	5	884128788
498	356	3	880472321
318	278	5	887938486
377	513	4	879447181
103	609	5	878870846
140	161	3	891544390
29	495	5	877052008
83	598	3	885848886
365	284	3	879434860
442	1075	2	882471737
501	472	4	874873847
530	622	5	879191713
208	25	2	889070196
439	450	2	891199974
325	614	4	891628832
369	356	4	880055239
37	610	3	874787214
65	1165	3	875906802
292	645	3	891037466
364	47	4	877100232
335	53	3	874984128
129	283	4	879528520
65	456	3	875812511
114	100	5	880132437
111	878	1	875636375
467	546	3	887927457
140	295	4	891544052
178	221	1	877126182
450	387	5	879172791
41	662	5	884111873
434	516	4	881001983
256	6	4	881371032
486	1068	3	891366805
422	645	5	885943713
248	542	3	891014838
248	759	2	891028360
492	182	4	891294854
285	372	3	884498461
499	1322	3	887912335
477	508	2	889974407
343	350	2	881653176
312	52	2	891463937
364	96	4	877106773
520	1038	3	885170585
52	1056	2	888205188
14	399	1	888103646
502	157	5	883504617
105	328	1	888069117
137	115	3	891014196
271	24	5	891456989
257	346	4	881197771
55	454	4	881108229
284	177	5	880416423
442	1098	5	887137066
117	502	4	882164479
356	462	4	878952288
421	337	4	882384950
404	490	5	879446718
86	1047	3	884287711
462	175	2	890283592
53	23	3	880036346
453	570	4	882392854
527	247	5	879455847
448	351	5	877554908
51	112	4	885852008
387	217	3	887745973
377	721	5	884586327
428	548	2	884133224
67	6	3	886471695
428	871	1	884133253
353	877	4	891500462
88	507	3	884305241
534	598	3	886031634
121	347	3	878191574
178	1037	5	877128388
2	166	4	878886682
364	519	3	877104086
117	101	4	882164406
499	469	4	887839810
457	407	5	879563903
489	525	1	888637440
478	224	2	879875188
434	175	4	880139631
442	926	3	882471524
528	104	3	891040967
41	109	3	884112840
131	614	4	877727280
450	872	4	879111528
98	111	2	883955319
447	201	4	888266906
92	629	4	878347791
173	849	2	882143736
453	643	5	882553113
498	710	5	884637568
379	820	1	886481851
87	331	3	886987561
442	504	4	882396799
153	466	1	874788388
69	296	5	884364950
91	211	3	879969244
491	920	2	879310941
164	245	4	890588720
58	497	3	882397271
339	242	5	876403514
496	161	2	883873640
38	136	3	891353290
469	157	5	878354626
347	144	5	886522579
110	98	1	876513643
391	299	4	877399588
52	34	3	888204841
226	623	4	884364623
90	320	4	891721317
202	66	5	880484501
491	367	5	878760023
144	140	4	874954497
341	432	3	884992100
318	51	4	887916365
442	32	5	882372027
535	158	5	877807816
493	881	3	881956140
228	434	4	883108873
366	56	2	882159114
147	70	3	880314991
402	601	1	885546680
87	909	3	886988793
72	609	3	891904016
384	543	3	880087739
394	1005	3	882347019
167	242	2	888465201
499	1070	3	887910552
406	108	5	881107310
409	1070	4	891476265
467	229	5	887924571
264	917	5	877886279
313	503	4	885046244
100	762	3	891447409
43	172	2	884921839
491	430	4	878759862
19	543	3	892334680
313	271	3	885047417
181	168	2	880583753
417	5	4	890347138
402	934	1	885547735
402	422	3	885545912
432	31	5	877226365
530	257	4	888347691
454	49	3	881372366
24	363	5	880573288
193	360	2	888792410
402	781	1	885547557
491	552	2	879309836
19	202	4	892334045
105	437	1	888069040
310	472	3	879876861
340	1224	4	884899741
479	244	4	883446027
486	1	5	891448109
440	151	3	878854857
119	155	4	892910268
182	256	5	889737914
496	757	4	883874558
102	992	3	879456350
72	626	5	891905222
396	98	4	891031723
229	133	4	888551853
8	619	4	886322758
348	57	4	891217575
342	285	2	875260577
46	302	3	885679183
534	591	1	886029083
35	761	1	878963418
504	490	4	875463468
442	300	4	882396564
439	239	2	890987771
58	419	5	882140867
207	68	5	880148843
347	25	3	886523256
500	212	3	889333365
366	223	5	880392268
505	371	5	883767325
43	845	4	884923922
501	614	5	874873067
295	744	4	879440109
19	303	3	892335951
353	866	3	891493840
86	95	4	884286862
111	367	3	875636691
343	227	2	881654825
10	323	2	879375912
390	216	5	880887406
492	264	4	891294896
486	635	5	891446623
404	342	5	879445936
57	610	1	879668476
470	249	4	883364475
81	293	2	881432430
437	685	3	883389747
527	1062	5	879455792
202	24	5	880484370
511	88	4	883702125
191	166	4	884403095
70	253	3	878184171
478	941	2	879874064
496	295	4	883875041
534	1051	3	886032245
104	228	2	891390521
271	267	5	891456989
41	858	3	884112991
83	408	3	886106165
404	757	2	879446108
387	459	3	887745454
182	504	4	889737851
100	525	1	891451111
187	661	4	881432790
527	239	3	879456030
445	517	4	879012684
18	65	4	874835198
18	443	4	874835062
139	619	4	875508225
381	161	5	889428642
504	684	5	875462568
404	810	2	879793179
108	723	1	875537099
304	112	4	879959670
445	582	1	879012721
413	546	4	879649107
67	57	5	886472799
83	217	3	885848518
479	553	3	884050038
5	10	4	884126240
95	342	4	878769815
501	11	3	880908472
353	394	5	891497953
26	181	3	892993605
54	627	4	879877007
353	14	1	891498365
492	280	4	891293606
438	269	5	891550404
536	131	4	883866028
402	588	4	885547407
534	137	3	886030652
462	591	1	890282957
521	1001	2	888520491
516	267	2	884832742
491	156	4	879310730
142	72	4	891375629
45	24	4	879572210
499	1086	4	887910023
478	604	2	879874112
11	447	5	877531975
437	927	3	883390674
68	685	4	888906096
95	299	4	878769992
118	34	4	876892743
38	957	3	892132943
181	554	4	880578632
405	830	4	884614729
457	917	3	879563146
387	345	3	889728713
70	195	4	878182453
323	130	4	891219977
104	66	4	891388286
67	274	3	886470859
481	725	3	885828426
18	1145	4	874834128
447	854	2	888266754
353	36	4	891495109
339	386	4	876406552
28	5	4	876857977
530	160	3	879439143
378	209	2	875945837
537	150	3	877108631
366	368	5	880938965
80	1040	3	891384020
376	591	2	892697982
506	582	2	890004827
442	1155	2	882812495
68	366	3	888906516
478	936	2	879874218
402	915	1	885549095
30	232	3	882078040
534	515	1	886030738
52	311	5	888205574
311	623	4	887745744
339	568	5	876404613
448	571	2	888202258
421	116	3	882387551
440	174	5	878855818
60	26	4	883327799
416	787	3	875129975
508	235	5	888579920
75	788	4	875659329
530	51	4	879193106
427	101	5	892241362
194	412	4	875244352
379	194	1	886483670
492	113	2	891294606
507	60	4	887658604
352	843	5	880355485
367	511	5	876869445
12	112	5	884128822
120	178	3	879456167
499	154	3	887910511
205	627	5	891702544
390	12	4	881132876
308	254	3	891478408
96	191	4	879793479
413	289	5	879646286
482	320	3	879969210
442	260	3	882373597
181	434	4	880579107
182	489	5	879365313
110	194	2	875744895
491	10	4	879309648
8	244	2	886323464
121	474	4	875509434
522	430	5	892861435
420	98	1	891394874
15	103	5	879484534
22	273	3	878192039
364	303	4	877098891
513	391	1	883591252
179	103	2	890116964
95	404	3	878770059
406	99	5	881107817
310	467	1	879875852
388	214	4	891037490
478	402	3	879875188
505	431	4	883777366
390	114	5	880889010
516	896	4	884636262
531	199	3	879618414
39	650	4	877886597
450	12	3	878585775
358	525	2	879441351
325	627	3	891549667
427	1	4	892241236
90	256	5	891720921
232	24	5	888705321
501	230	5	878044852
390	22	5	880886978
71	180	5	878974783
481	340	4	885828773
35	171	1	878962005
116	436	3	876252175
230	567	2	888284532
333	260	5	891033044
467	275	5	887927456
428	696	4	884132515
356	120	5	878951498
90	934	3	891723355
516	32	4	884636498
531	473	5	879617819
384	649	4	880088659
43	493	3	884923127
464	480	4	883530054
168	117	4	885775831
453	59	5	882393967
364	22	3	877098949
76	1011	4	875271477
182	112	5	889737914
455	29	4	886397808
387	11	3	887745086
311	161	4	887743986
396	447	2	891032868
99	444	4	883452174
472	139	5	878156932
428	783	4	884131267
499	102	4	887840098
12	79	4	884129920
12	31	5	884128933
117	140	5	882150313
68	356	5	888905481
261	364	4	879543845
490	177	5	875941763
37	972	1	874977513
77	113	2	881961671
471	60	5	889388862
534	371	3	886029974
178	193	1	877127572
534	504	4	886031437
534	145	3	886031506
24	490	3	880570909
450	28	4	879109565
52	881	4	888205300
504	214	3	891900164
304	179	4	879959514
353	447	3	891494906
148	693	5	889452619
511	589	5	883702863
421	490	3	882385012
534	225	4	886030966
203	796	4	887855173
68	68	3	888904777
494	564	3	885598989
516	490	5	884635204
455	1154	2	886395119
453	757	4	882397763
200	357	5	881007272
341	358	2	884993760
365	608	3	879434587
391	309	3	877399236
179	89	3	890116499
489	538	3	888633351
76	123	3	875272299
462	586	3	890285113
455	356	4	886397771
249	102	4	879442514
349	838	2	879481460
404	181	4	879540330
55	61	1	881109324
509	25	4	885062601
5	220	3	884125093
243	148	1	879441335
450	993	3	879108997
126	934	2	892838510
303	51	3	880498586
80	1175	3	891383687
430	653	5	879442160
531	264	3	879618414
19	25	1	891227851
43	886	2	884924026
453	239	5	882396868
519	221	4	884478086
498	221	2	880472250
257	95	4	881197663
437	82	4	883390466
417	920	1	878738385
428	177	3	884134290
119	413	3	892911420
417	278	1	878739095
494	66	5	885599474
387	216	2	887746015
63	609	4	893264248
522	512	2	874795951
100	17	1	891450901
348	319	4	891217755
210	180	4	884050046
17	853	3	879522240
185	25	3	881009758
404	649	4	879540199
439	1171	1	891199510
156	685	4	879138831
172	507	3	888640489
442	478	4	882376803
460	73	3	879532651
221	686	4	883524475
73	790	4	879362356
375	67	3	885479355
468	506	5	879523891
22	89	4	877877535
30	469	4	882076264
538	292	2	886532602
350	564	5	891269827
496	565	4	883864793
90	20	3	891722646
18	156	5	874834799
523	736	4	886198575
221	83	4	883524529
161	177	4	877137015
46	1001	2	885678520
389	52	4	879454598
242	151	1	883216902
154	275	5	884197193
309	201	4	884749327
493	229	3	881956576
442	945	5	887135753
409	771	2	876697387
519	49	3	884475872
522	437	5	893119336
175	980	1	874951006
116	156	5	875217392
208	156	5	889069741
487	1093	3	876065499
531	510	4	879619144
301	609	4	875379729
238	1050	3	884585168
126	198	3	892838288
52	856	4	888203313
354	289	5	879485423
447	244	4	881959917
534	673	3	886029211
517	189	5	883347773
23	67	5	887736584
293	72	1	886959344
17	472	1	879535548
54	310	5	879876524
487	74	1	876066465
45	182	4	879572496
169	173	2	888104625
516	950	4	884323551
462	368	3	890284903
82	355	4	878089436
431	557	3	887771825
196	381	5	889402443
405	76	3	876338691
47	153	2	882823905
169	157	4	888103371
409	297	5	893212572
110	382	4	875742437
394	587	5	882345053
174	686	4	880434810
479	34	5	883446322
504	371	3	886189467
333	504	4	891032466
100	404	3	891448323
75	819	3	890780864
333	96	4	891032827
239	501	3	890589490
384	618	4	880087073
353	369	2	891498365
110	743	2	875745255
90	549	1	891721851
352	716	5	880356240
58	135	3	882398814
24	271	4	880571678
38	216	5	891351432
88	366	3	884305321
392	323	2	875736732
463	943	2	875982922
402	1321	1	885549506
396	257	4	891033319
254	683	5	891699182
47	497	3	882827803
19	930	4	892079769
339	1	4	876402390
23	309	4	887739257
429	95	3	880585271
333	994	4	891034717
402	553	5	885547313
489	303	5	888633277
342	426	3	875000499
387	17	4	887744549
186	663	4	879216949
534	292	1	886031720
60	496	5	883327923
388	607	4	891038978
386	364	4	879694198
491	101	4	879310705
404	47	2	880131792
318	381	2	887938849
175	175	1	874950889
127	336	2	891182319
493	1	3	881953659
375	169	4	885478193
116	332	2	876251388
67	347	5	886472172
421	569	1	882387350
242	511	3	883216599
533	489	5	885681886
10	470	3	879375414
151	499	5	880132383
68	350	2	888905086
518	246	2	881086393
61	382	5	883697704
402	460	1	885546155
19	122	2	892334766
504	290	4	875318114
508	200	5	888579569
24	641	4	880573506
455	426	5	886396767
450	86	3	879109110
88	67	3	890770101
536	494	3	883875215
17	356	3	879521475
455	111	5	886397155
439	285	5	891200869
37	478	4	874792907
165	60	2	891434563
475	68	3	891035699
121	77	4	877878342
489	580	4	888635050
82	941	4	883263374
508	229	5	888579520
111	357	4	875635758
402	596	3	885547177
6	102	3	881172117
75	158	5	877236424
179	216	5	890116254
271	686	5	891456877
314	94	5	887314417
471	353	1	889387418
246	311	5	875323595
135	360	2	882157356
44	604	5	879741340
340	483	5	884900791
511	0	5	883699464
24	773	4	880571117
486	591	4	891366606
226	297	4	884364436
78	29	4	879857797
364	307	5	877099178
285	413	3	884498314
95	469	3	878769815
333	14	3	891035759
437	351	4	883391221
413	1041	2	879649044
138	740	4	879518546
446	247	3	875275815
516	189	5	884634533
457	278	3	879563270
534	859	2	886031831
519	472	3	885254250
348	133	4	891216575
239	929	4	876617344
105	431	3	888068816
70	302	3	877563530
242	534	2	883217030
394	195	4	882344722
308	410	4	891479312
383	140	5	877655028
47	382	3	884836855
453	102	5	882553113
24	808	3	880572218
369	28	4	880044609
414	216	5	879717071
431	161	3	887768945
70	100	2	878181829
500	269	4	888631208
349	252	3	883356591
463	320	3	875981281
285	849	4	884494757
538	671	4	886533112
60	221	3	883326733
379	351	5	886484336
394	798	2	882344974
512	610	1	876823994
387	57	3	887746849
65	137	3	875653050
479	95	4	883440572
144	153	5	874954814
196	444	5	889402121
353	153	5	891499411
162	86	4	889908068
286	40	4	875988548
163	144	3	884992651
534	355	4	886029727
159	195	4	879465632
440	588	4	878856526
226	389	4	884364465
369	315	4	880045652
534	260	5	886030862
135	280	4	882157227
527	657	3	879455792
238	327	1	884584817
432	140	3	877225484
176	460	2	891409982
437	849	4	883391221
522	647	5	893119415
488	563	4	879541405
493	182	2	881961627
156	254	4	879138832
100	669	4	891446246
308	94	5	891478276
522	830	4	884594358
37	36	5	874795613
83	859	3	885849742
138	650	4	879517964
539	197	3	879899497
23	240	4	887738151
394	50	3	882348283
35	916	1	878963342
353	676	1	891498964
334	213	4	877370356
20	229	5	874781198
501	507	3	874873157
91	117	2	879966524
465	592	5	877385180
534	1168	4	886030416
378	137	3	875946907
491	87	4	879310604
7	97	2	891628884
139	273	5	877663303
397	757	4	876266775
476	22	4	879461741
457	1094	2	879563701
522	102	5	892867296
358	371	2	879440345
402	1308	1	885549407
92	309	3	878347633
450	117	3	878585344
391	95	2	877398619
531	389	4	879618288
421	598	5	882386628
442	189	5	882373155
409	432	5	893213644
254	790	5	891698664
62	591	4	891548828
465	133	1	890453075
358	137	4	879441215
181	309	4	880578066
97	83	5	886433898
22	50	3	877880612
440	511	3	878855724
68	550	2	888907527
94	288	5	890687526
10	329	5	879373568
501	311	5	874873892
123	77	4	882922227
52	647	4	888206094
121	75	3	880839802
519	60	3	884475470
53	1073	3	880037020
89	500	4	879376730
56	153	4	881103977
374	1033	1	880525638
129	851	3	879524713
37	49	5	874786605
387	771	3	887745135
504	47	4	875463440
68	25	1	888904927
90	684	4	885873653
67	456	5	886475446
88	288	5	884663324
431	707	4	887769733
478	176	3	879875441
10	101	4	879374916
262	978	1	888180081
30	1077	4	882079334
488	34	4	879541298
23	235	3	887739172
145	1179	1	889125976
539	100	4	884134519
92	146	2	878347915
467	846	4	887927457
357	624	4	891406372
453	65	4	882397666
169	280	3	888103371
421	619	4	882385034
501	320	4	874873374
394	982	2	882345212
534	56	1	886031438
139	389	3	877663612
384	321	3	880087003
501	293	4	877539905
514	254	4	891290685
499	29	3	887838740
289	12	2	876789463
442	643	4	887660722
496	166	4	883873556
402	1176	1	885548137
340	179	4	884901180
207	15	5	886535773
476	79	3	879462121
310	546	2	879877264
400	847	2	891402444
373	529	4	886453402
129	420	3	879543342
19	696	2	892336194
23	394	3	887740866
522	85	3	879931705
499	220	5	887832593
340	688	4	884814401
101	68	3	881378653
480	10	4	887644063
402	375	1	885546487
448	70	2	888206132
489	474	4	888635144
41	1323	1	884114813
527	681	4	879455873
447	1182	2	888267315
60	76	4	883327472
24	617	3	880572288
362	338	5	889783562
120	165	2	879456381
387	595	3	889731793
384	191	5	880087345
3	1046	3	880604405
75	480	3	875307407
223	49	5	878945404
500	623	3	889333598
333	103	4	891033676
67	253	4	886474806
75	371	3	886019867
467	725	4	887923923
341	92	4	884992725
540	92	5	879787825
524	397	4	887049166
375	618	3	885479124
369	726	5	880046069
129	596	2	879542588
428	106	4	884134134
32	241	3	880474174
535	523	4	877807780
91	231	5	879968185
343	737	5	881654301
532	147	4	882360227
1	402	2	879023074
98	663	5	883955363
483	650	5	884132037
411	691	2	888627018
394	55	2	882345698
394	29	3	882343294
226	254	4	884364764
539	12	4	879899157
121	488	3	877751310
114	432	4	880131201
394	112	2	882342669
68	322	3	888905005
481	578	5	885829045
396	669	3	891032367
442	283	5	882373995
467	1023	4	887924469
530	17	4	885305541
200	340	3	881014015
447	102	4	888266600
322	925	5	875650105
176	618	5	891409935
454	558	4	881373353
519	546	3	885254323
45	109	5	879572911
